ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4334	"ENSMUSG00000086968.8"	"4933431E20Rik"	chr3	-	107894050	107894208	107894860	107894992	107893472	107893507	107895642	107895800
4335	"ENSMUSG00000019790.17"	"Stxbp5"	chr10	-	9784187	9784235	9784340	9784400	9778020	9778071	9789362	9789428
4336	"ENSMUSG00000000563.17"	"Atp5pb"	chr3	-	105951590	105951716	105954017	105954181	105943686	105943866	105955895	105956041
4337	"ENSMUSG00000068798.10"	"Rap1a"	chr3	-	105737754	105737898	105741345	105741402	105731955	105732071	105745903	105745972
4338	"ENSMUSG00000039697.16"	"Ncoa7"	chr10	-	30704600	30704680	30722645	30722866	30701918	30702026	30771719	30771840
4339	"ENSMUSG00000039697.16"	"Ncoa7"	chr10	-	30722645	30722866	30771719	30771840	30704600	30704680	30802828	30803107
4340	"ENSMUSG00000033365.14"	"Ipo13"	chr4	-	117894743	117894925	117895211	117895301	117894485	117894657	117895419	117895478
4341	"ENSMUSG00000033365.14"	"Ipo13"	chr4	-	117895562	117895629	117900648	117900745	117895419	117895478	117900917	117901055
4342	"ENSMUSG00000055013.16"	"Agap1"	chr1	+	89743727	89743896	89766305	89766464	89725960	89726065	89789162	89789324
4343	"ENSMUSG00000055013.16"	"Agap1"	chr1	+	89766305	89766464	89789162	89789324	89743727	89743896	89834433	89834588
4344	"ENSMUSG00000055013.16"	"Agap1"	chr1	+	89789162	89789324	89834433	89834588	89743727	89743896	89837711	89837802
4345	"ENSMUSG00000055013.16"	"Agap1"	chr1	+	89789162	89789324	89834433	89834588	89766305	89766464	89837711	89837802
4346	"ENSMUSG00000036570.14"	"Fxyd1"	chr7	-	31053024	31053061	31053399	31053474	31052127	31052177	31053892	31053925
4347	"ENSMUSG00000052508.10"	"Olfr536"	chr7	-	140506798	140506848	140506942	140507097	140506237	140506307	140507281	140507396
4348	"ENSMUSG00000027827.17"	"Kcnab1"	chr3	+	65364601	65364722	65371356	65371445	65358247	65358342	65376478	65376880
4349	"ENSMUSG00000037822.12"	"Smim14"	chr5	-	65460523	65460572	65468392	65468501	65453185	65453328	65492735	65492871
4350	"ENSMUSG00000037822.12"	"Smim14"	chr5	-	65460523	65460572	65468392	65468501	65453185	65453328	65492940	65493060
4351	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55721594	55721705	55721843	55721900	55721135	55721260	55722052	55722176
4352	"ENSMUSG00000068823.10"	"Csde1"	chr3	+	103039932	103040042	103040440	103040533	103038691	103038890	103041144	103041242
4353	"ENSMUSG00000026856.14"	"Dolpp1"	chr2	+	30396431	30396530	30397018	30397147	30396152	30396252	30397467	30397557
4354	"ENSMUSG00000036815.17"	"Dpp10"	chr1	-	123650287	123650362	123686220	123686315	123486072	123486125	123854165	123854261
4355	"ENSMUSG00000036815.17"	"Dpp10"	chr1	-	123686220	123686315	123854165	123854261	123650287	123650362	123905061	123905176
4356	"ENSMUSG00000036815.17"	"Dpp10"	chr1	-	123854165	123854261	123905061	123905176	123686220	123686315	124045371	124045559
4357	"ENSMUSG00000036815.17"	"Dpp10"	chr1	-	123854165	123854261	123905061	123905176	123686220	123686315	124845718	124846039
4358	"ENSMUSG00000028608.15"	"Czib"	chr4	+	107891464	107891521	107891954	107892036	107890118	107890202	107892221	107892253
4359	"ENSMUSG00000031109.16"	"Enox2"	chrX	-	49168640	49168784	49286855	49286904	49080616	49080751	49288100	49288242
4360	"ENSMUSG00000034488.14"	"Edil3"	chr13	+	88944819	88944948	89042431	89042560	88821471	88822048	89094550	89094664
4361	"ENSMUSG00000034488.14"	"Edil3"	chr13	+	88977754	88977784	89042431	89042560	88944819	88944948	89094550	89094664
4362	"ENSMUSG00000034488.14"	"Edil3"	chr13	+	89042431	89042560	89094550	89094664	88944819	88944948	89131673	89131855
4363	"ENSMUSG00000034488.14"	"Edil3"	chr13	+	89042431	89042560	89094550	89094664	88977754	88977784	89131673	89131855
4364	"ENSMUSG00000029020.13"	"Mfn2"	chr4	-	147894562	147894698	147898463	147898642	147890113	147890276	147902927	147903010
4365	"ENSMUSG00000029020.13"	"Mfn2"	chr4	-	147894562	147894698	147898463	147898642	147890113	147890276	147903354	147903395
4366	"ENSMUSG00000029020.13"	"Mfn2"	chr4	-	147898463	147898642	147902927	147903010	147894562	147894698	147903354	147903497
4367	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	68995051	68995170	69013357	69013474	68928419	68928833	69017327	69017474
4368	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	68995051	68995170	69029714	69029910	68928419	68928833	69049378	69049461
4369	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	69029714	69029910	69049378	69049461	69024699	69024839	69091133	69091192
4370	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	69049378	69049461	69091133	69091192	69029714	69029910	69092900	69093049
4371	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	69091133	69091192	69092900	69093049	69049378	69049461	69094459	69094516
4372	"ENSMUSG00000022332.8"	"Khdrbs3"	chr15	+	69091133	69091192	69092900	69094516	69049378	69049461	69100940	69101211
4373	"ENSMUSG00000035890.9"	"Rnf126"	chr10	-	79761429	79761499	79761564	79761633	79760988	79761082	79762084	79762329
4374	"ENSMUSG00000033364.13"	"Usp37"	chr1	-	74444412	74444528	74450494	74450555	74441531	74441601	74452686	74452853
4375	"ENSMUSG00000015747.5"	"Vps45"	chr3	-	96046997	96047135	96047246	96047315	96045090	96046462	96048307	96048387
4376	"ENSMUSG00000079562.7"	"Maea"	chr5	+	33360351	33360555	33362694	33362817	33358439	33358622	33365721	33365798
4377	"ENSMUSG00000028106.13"	"Rprd2"	chr3	-	95786319	95786397	95787283	95787384	95785053	95785106	95790099	95790229
4378	"ENSMUSG00000028106.13"	"Rprd2"	chr3	-	95787283	95787384	95790099	95790229	95786319	95786397	95818546	95818778
4379	"ENSMUSG00000051590.10"	"Map3k19"	chr1	-	127821976	127824397	127829055	127829099	127820386	127820533	127830270	127830530
4380	"ENSMUSG00000046519.15"	"Golph3l"	chr3	+	95591716	95591905	95607905	95608037	95588968	95589134	95609671	95609786
4381	"ENSMUSG00000038777.19"	"Sema6c"	chr3	+	95167998	95168100	95168298	95168389	95167623	95167680	95168586	95168706
4382	"ENSMUSG00000038777.19"	"Sema6c"	chr3	+	95168298	95168389	95168586	95168706	95167623	95167680	95168808	95168897
4383	"ENSMUSG00000038777.19"	"Sema6c"	chr3	+	95168298	95168389	95168586	95168706	95167998	95168100	95168808	95168897
4384	"ENSMUSG00000032740.17"	"Ccdc88a"	chr11	+	29500975	29501056	29503382	29503651	29499334	29499406	29503851	29504106
4385	"ENSMUSG00000055322.16"	"Tns1"	chr1	-	73935897	73935936	73936331	73936355	73927911	73928110	73937224	73937317
4386	"ENSMUSG00000023150.14"	"Ivns1abp"	chr1	+	151350980	151351109	151351553	151351723	151349375	151349603	151351829	151351905
4387	"ENSMUSG00000023150.14"	"Ivns1abp"	chr1	+	151350980	151351109	151351829	151351905	151349375	151349603	151353919	151354093
4388	"ENSMUSG00000004895.9"	"Prcc"	chr3	-	87867314	87867410	87869582	87870149	87862130	87862274	87872209	87872257
4389	"ENSMUSG00000004895.9"	"Prcc"	chr3	-	87869582	87870149	87872209	87872257	87867314	87867410	87884874	87885608
4390	"ENSMUSG00000015357.10"	"Clpx"	chr9	+	65322543	65322843	65324206	65324299	65320818	65320983	65326781	65326888
4391	"ENSMUSG00000015357.10"	"Clpx"	chr9	+	65324206	65324299	65326781	65326888	65322543	65322843	65329813	65330657
4392	"ENSMUSG00000028136.15"	"Snx27"	chr3	-	94502169	94502229	94502855	94502984	94499312	94501271	94503458	94503608
4393	"ENSMUSG00000064293.14"	"Cntn4"	chr6	+	105840416	105840560	106124251	106124309	105677744	105677890	106181682	106181830
4394	"ENSMUSG00000064293.14"	"Cntn4"	chr6	+	105840416	105840560	105924768	105924824	105677774	105677890	106181682	106181830
4395	"ENSMUSG00000064061.13"	"Dzip3"	chr16	-	48943456	48943552	48944762	48944928	48942075	48942203	48945597	48945623
4396	"ENSMUSG00000064061.13"	"Dzip3"	chr16	-	48950000	48950033	48951542	48952160	48948406	48948576	48953726	48953803
4397	"ENSMUSG00000064061.13"	"Dzip3"	chr16	-	48977881	48977962	48979545	48979662	48975422	48975547	48980898	48981054
4398	"ENSMUSG00000026527.13"	"Rgs7"	chr1	-	175066616	175066694	175076016	175076097	175059735	175059794	175076823	175076877
4399	"ENSMUSG00000026527.13"	"Rgs7"	chr1	-	175066616	175066694	175078188	175078278	175059735	175059794	175079404	175079591
4400	"ENSMUSG00000026527.13"	"Rgs7"	chr1	-	175153123	175153230	175189176	175189227	175149651	175149703	175270816	175270913
4401	"ENSMUSG00000026527.13"	"Rgs7"	chr1	-	175189176	175189227	175270816	175270913	175153123	175153230	175491052	175491130
4402	"ENSMUSG00000027394.13"	"Ttl"	chr2	+	129068854	129068933	129075855	129076088	129065941	129066303	129081209	129081345
4403	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81706400	81706503	81709486	81709606	81705659	81705748	81710360	81710553
4404	"ENSMUSG00000022391.16"	"Rangap1"	chr15	-	81712818	81712977	81716566	81716701	81712021	81712135	81718742	81718922
4405	"ENSMUSG00000110040.1"	"Gm49369"	chr7	-	142377332	142377455	142380765	142380992	142377025	142377170	142382591	142382667
4406	"ENSMUSG00000068921.14"	"Dap3"	chr3	-	88926271	88926361	88927010	88927070	88925293	88925411	88928208	88928367
4407	"ENSMUSG00000068921.14"	"Dap3"	chr3	-	88927010	88927070	88928208	88928367	88926271	88926361	88928446	88928527
4408	"ENSMUSG00000068921.14"	"Dap3"	chr3	-	88928208	88928367	88928446	88928527	88927010	88927070	88929395	88929526
4409	"ENSMUSG00000068921.14"	"Dap3"	chr3	-	88933564	88933666	88936148	88936253	88930911	88931020	88942774	88942828
4410	"ENSMUSG00000036186.5"	"Dipk1b"	chr2	+	26632603	26632738	26634787	26634895	26628456	26628699	26634986	26635163
4411	"ENSMUSG00000034730.17"	"Adgrb1"	chr15	+	74571412	74571515	74574101	74574168	74569868	74569972	74575838	74575924
4412	"ENSMUSG00000034730.17"	"Adgrb1"	chr15	+	74582891	74582987	74584377	74584417	74580564	74580736	74586756	74587457
4413	"ENSMUSG00000034730.17"	"Adgrb1"	chr15	+	74582891	74582987	74584377	74584432	74580564	74580736	74586756	74587457
4414	"ENSMUSG00000034730.17"	"Adgrb1"	chr15	+	74588106	74588142	74588303	74588411	74586756	74587457	74588686	74589443
4415	"ENSMUSG00000051177.16"	"Plcb1"	chr2	+	134813600	134813678	134988123	134988192	134786066	134786631	135220717	135220855
4416	"ENSMUSG00000056091.12"	"St3gal5"	chr6	+	72128263	72128387	72132051	72132163	72097622	72097994	72142139	72142483
4417	"ENSMUSG00000056091.12"	"St3gal5"	chr6	+	72132051	72132163	72142139	72142483	72128263	72128387	72147068	72147255
4418	"ENSMUSG00000056091.12"	"St3gal5"	chr6	+	72142139	72142483	72147068	72147255	72132051	72132163	72149018	72149177
4419	"ENSMUSG00000056091.12"	"St3gal5"	chr6	+	72147068	72147255	72149018	72149177	72142139	72142483	72153430	72154571
4420	"ENSMUSG00000031508.14"	"Ankrd10"	chr8	-	11620261	11620373	11623696	11623858	11619061	11619297	11628438	11628530
4421	"ENSMUSG00000027022.14"	"Xirp2"	chr2	+	67234535	67234583	67319222	67319297	67196870	67196967	67396107	67396261
4422	"ENSMUSG00000022995.16"	"Enah"	chr1	-	181931173	181931185	181935659	181935716	181930677	181930762	181956393	181956571
4423	"ENSMUSG00000022995.16"	"Enah"	chr1	-	181931173	181931185	181945040	181945052	181930677	181930762	181956393	181956571
4424	"ENSMUSG00000022995.16"	"Enah"	chr1	-	181935659	181935716	181945040	181945052	181930677	181930762	181956393	181956571
4425	"ENSMUSG00000028041.17"	"Adam15"	chr3	-	89340400	89340472	89340862	89340937	89340054	89340179	89341507	89341577
4426	"ENSMUSG00000028041.17"	"Adam15"	chr3	-	89347151	89347228	89347406	89347485	89346527	89347066	89347868	89347945
4427	"ENSMUSG00000038047.18"	"Haus6"	chr4	-	86595362	86595556	86599258	86599429	86594740	86594867	86600750	86600799
4428	"ENSMUSG00000024670.17"	"Cd6"	chr19	-	10792827	10792944	10794141	10794237	10791381	10791453	10794563	10794704
4429	"ENSMUSG00000035642.16"	"Aamdc"	chr7	-	97558130	97558226	97565150	97565300	97550330	97550741	97575587	97575653
4430	"ENSMUSG00000035642.16"	"Aamdc"	chr7	-	97568451	97568615	97569686	97569774	97565150	97565300	97575587	97575691
4431	"ENSMUSG00000005338.13"	"Cadm3"	chr1	-	173344919	173345057	173345744	173345897	173342514	173344490	173346421	173346562
4432	"ENSMUSG00000032067.6"	"Pts"	chr9	-	50524722	50524779	50525261	50525284	50522528	50522599	50526869	50526949
4433	"ENSMUSG00000032067.6"	"Pts"	chr9	-	50525152	50525284	50528145	50528232	50524722	50524779	50528556	50528640
4434	"ENSMUSG00000032067.6"	"Pts"	chr9	-	50525261	50525284	50526869	50527016	50524722	50524779	50528556	50528645
4435	"ENSMUSG00000032067.6"	"Pts"	chr9	-	50525261	50525284	50526869	50526949	50524722	50524779	50528556	50528651
4436	"ENSMUSG00000032067.6"	"Pts"	chr9	-	50525261	50525284	50528145	50528232	50524722	50524779	50528556	50528658
4437	"ENSMUSG00000066568.12"	"Lsm14a"	chr7	-	34357765	34357942	34365614	34365737	34357433	34357496	34371054	34371184
4438	"ENSMUSG00000014418.16"	"Hps5"	chr7	-	46764818	46764925	46767093	46767207	46762943	46763213	46768032	46768152
4439	"ENSMUSG00000001415.10"	"Smg5"	chr3	+	88359547	88359638	88360330	88360405	88359026	88359186	88360753	88360892
4440	"ENSMUSG00000001415.10"	"Smg5"	chr3	+	88360330	88360405	88360753	88360892	88359547	88359638	88361024	88361270
4441	"ENSMUSG00000097156.7"	"Gm3764"	chr3	+	88220955	88221050	88221102	88221284	88209634	88209716	88224267	88224435
4442	"ENSMUSG00000028756.12"	"Pink1"	chr4	-	138319988	138320089	138320737	138321022	138317895	138318078	138325832	138326089
4443	"ENSMUSG00000030116.14"	"Mfap5"	chr6	+	122521892	122521928	122524486	122524510	122515347	122515383	122525950	122526038
4444	"ENSMUSG00000030116.14"	"Mfap5"	chr6	+	122521892	122521928	122524486	122524510	122520895	122520928	122525950	122526038
4445	"ENSMUSG00000024789.13"	"Jak2"	chr19	+	29288673	29288801	29291166	29291301	29287900	29288087	29294855	29294943
4446	"ENSMUSG00000024789.13"	"Jak2"	chr19	+	29291166	29291301	29294855	29294943	29288673	29288801	29295641	29295691
4447	"ENSMUSG00000002833.11"	"Hdgfl2"	chr17	+	56093521	56093722	56096016	56096130	56082276	56082415	56096204	56096276
4448	"ENSMUSG00000040086.13"	"Tnni3k"	chr3	-	154833645	154833705	154856520	154856630	154792772	154792852	154872092	154872225
4449	"ENSMUSG00000038383.16"	"Pigu"	chr2	-	155314501	155314599	155328580	155328681	155301200	155301355	155331148	155331258
4450	"ENSMUSG00000038383.16"	"Pigu"	chr2	-	155328580	155328681	155331148	155331258	155314501	155314599	155335360	155335423
4451	"ENSMUSG00000031536.6"	"Polb"	chr8	-	22642304	22642356	22650488	22650555	22640512	22640567	22653059	22653117
4452	"ENSMUSG00000031536.6"	"Polb"	chr8	-	22645044	22645094	22648181	22648256	22642304	22642356	22650488	22650555
4453	"ENSMUSG00000030283.7"	"St8sia1"	chr6	-	142876647	142876757	142914023	142914168	142867853	142867946	142963535	142964452
4454	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26429787	26429910	26438678	26438738	26428241	26428316	26438947	26439028
4455	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26442574	26442634	26453537	26453600	26438947	26439028	26459409	26459460
4456	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26442574	26442634	26453537	26453600	26438947	26439028	26459903	26459954
4457	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26442574	26442634	26459409	26459460	26438947	26439028	26459903	26459954
4458	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26442574	26442634	26453537	26453600	26438947	26439028	26460041	26460210
4459	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26453537	26453600	26459409	26459460	26438947	26439028	26459903	26459954
4460	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26453537	26453600	26459409	26459460	26442574	26442634	26459903	26459954
4461	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26459409	26459460	26459903	26459954	26453537	26453600	26460041	26460210
4462	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26463575	26463716	26465200	26465272	26462260	26462398	26465567	26465663
4463	"ENSMUSG00000021870.17"	"Slmap"	chr14	-	26465200	26465272	26465567	26465663	26463575	26463716	26468482	26468545
4464	"ENSMUSG00000033671.18"	"Cep350"	chr1	-	155861647	155863611	155866039	155866122	155860435	155860840	155868670	155868807
4465	"ENSMUSG00000042197.13"	"Zfp451"	chr1	-	33783852	33783964	33786406	33786532	33783040	33783191	33805338	33805419
4466	"ENSMUSG00000038347.15"	"Tcte2"	chr17	-	13722419	13722679	13724901	13724963	13716435	13717633	13727921	13728022
4467	"ENSMUSG00000030697.7"	"Ppp4c"	chr7	-	126787436	126787610	126788116	126788218	126787219	126787346	126788383	126788434
4468	"ENSMUSG00000020794.13"	"Ube2g1"	chr11	+	72645536	72645652	72663070	72663173	72607282	72607635	72672959	72673057
4469	"ENSMUSG00000020794.13"	"Ube2g1"	chr11	+	72663070	72663173	72672959	72673057	72607282	72607635	72677704	72677883
4470	"ENSMUSG00000020794.13"	"Ube2g1"	chr11	+	72663070	72663173	72672959	72673057	72645536	72645652	72677704	72677883
4471	"ENSMUSG00000020794.13"	"Ube2g1"	chr11	+	72672959	72673057	72677704	72677883	72663070	72663173	72679368	72679492
4472	"ENSMUSG00000118227.1"	"Gm30288"	chr18	-	81436185	81436277	81450993	81451154	81434182	81435173	81453434	81453528
4473	"ENSMUSG00000030494.13"	"Rhpn2"	chr7	+	35383968	35384045	35384637	35384784	35381336	35381531	35385326	35385482
4474	"ENSMUSG00000028954.11"	"Nub1"	chr5	+	24701349	24701533	24702376	24702484	24698664	24698771	24703418	24703571
4475	"ENSMUSG00000074579.14"	"Lekr1"	chr3	+	65683891	65684106	65781370	65781448	65669089	65669178	65783821	65784025
4476	"ENSMUSG00000074579.14"	"Lekr1"	chr3	+	65683891	65684106	65783821	65784025	65669089	65669178	65802311	65802405
4477	"ENSMUSG00000079110.12"	"Capn3"	chr2	+	120498967	120498985	120501210	120501324	120496977	120497014	120502102	120502180
4478	"ENSMUSG00000010663.5"	"Fads1"	chr19	+	10194317	10194397	10194488	10194614	10193995	10194092	10194870	10196874
4479	"ENSMUSG00000021747.12"	"4930452B06Rik"	chr14	-	8536517	8536655	8558033	8558190	8518629	8518766	8578347	8578462
4480	"ENSMUSG00000021747.12"	"4930452B06Rik"	chr14	-	8558033	8558190	8578347	8578462	8536517	8536655	8644396	8644469
4481	"ENSMUSG00000021747.12"	"4930452B06Rik"	chr14	-	8578347	8578462	8644396	8644469	8558033	8558190	8659388	8659482
4482	"ENSMUSG00000027605.18"	"Acss2"	chr2	+	155560621	155560690	155561029	155561206	155558590	155558699	155561745	155561820
4483	"ENSMUSG00000031913.9"	"Vps4a"	chr8	+	107036842	107036990	107038927	107038989	107036636	107036748	107039089	107039209
4484	"ENSMUSG00000018651.14"	"Tada2a"	chr11	-	84118247	84118307	84121081	84121188	84109953	84110045	84126987	84127095
4485	"ENSMUSG00000044229.9"	"Nxpe4"	chr9	+	48361426	48361514	48375872	48376067	48354986	48355087	48388871	48389014
4486	"ENSMUSG00000044071.9"	"Tafa2"	chr10	+	123593493	123593600	123704358	123704511	123263995	123265541	123705699	123705824
4487	"ENSMUSG00000044071.9"	"Tafa2"	chr10	+	123593493	123593600	123704358	123704511	123430711	123430923	123705699	123705824
4488	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73231854	73231992	73236151	73236238	73229860	73229992	73242365	73242477
4489	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73298137	73298245	73304406	73304547	73296590	73296708	73309814	73309869
4490	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73325748	73325836	73330848	73331015	73321040	73321120	73343132	73343327
4491	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73325748	73325836	73330848	73331015	73321040	73321120	73394647	73394699
4492	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73330848	73331015	73343132	73343359	73325748	73325836	73360025	73360337
4493	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73330848	73331015	73343132	73343359	73325748	73325836	73365040	73365195
4494	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73330848	73331015	73343132	73343359	73325748	73325836	73391758	73391880
4495	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73330848	73331015	73391758	73391880	73325748	73325836	73392343	73392447
4496	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73330848	73331015	73394647	73394744	73325748	73325836	73423008	73423116
4497	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73330848	73331015	73343132	73343359	73325818	73325836	73423008	73423084
4498	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73343132	73343359	73360025	73360337	73330848	73331015	73394647	73394744
4499	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73343132	73343359	73365040	73365195	73330848	73331015	73394647	73394744
4500	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73343132	73343359	73392343	73392447	73330848	73331015	73394647	73394744
4501	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73360025	73360337	73365040	73365195	73330848	73331015	73394647	73394744
4502	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73360025	73360337	73392343	73392447	73330848	73331015	73394647	73394744
4503	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73360025	73360337	73365040	73365195	73343132	73343359	73394647	73394744
4504	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73365040	73365195	73392343	73392447	73330848	73331015	73394647	73394744
4505	"ENSMUSG00000022607.18"	"Ptk2"	chr15	-	73391758	73391880	73392343	73392447	73343284	73343359	73394647	73394744
4506	"ENSMUSG00000022401.12"	"Xpnpep3"	chr15	+	81436713	81436776	81438066	81438180	81430689	81430892	81442378	81442464
4507	"ENSMUSG00000027797.15"	"Dclk1"	chr3	+	55506700	55506781	55516872	55516986	55502808	55502905	55533569	55536551
4508	"ENSMUSG00000020459.14"	"Mtif2"	chr11	+	29529928	29530154	29530580	29530692	29526449	29526843	29533225	29533397
4509	"ENSMUSG00000063952.16"	"Brpf3"	chr17	+	28828343	28828441	28831313	28831411	28821085	28821592	28835761	28835916
4510	"ENSMUSG00000031216.13"	"Stard8"	chrX	+	99063364	99063446	99064393	99064457	99060727	99060799	99065557	99065672
4511	"ENSMUSG00000061937.7"	"Csn1s2a"	chr5	+	87780002	87780026	87780108	87780153	87778956	87778983	87781762	87781888
4512	"ENSMUSG00000069670.8"	"Nkain2"	chr10	-	31746501	31746562	31951118	31951319	31694331	31694413	32329764	32329845
4513	"ENSMUSG00000069670.8"	"Nkain2"	chr10	-	31951118	31951319	32329764	32329845	31746501	31746562	32402235	32402373
4514	"ENSMUSG00000069670.8"	"Nkain2"	chr10	-	32329764	32329845	32402235	32402373	31950578	31951319	32889642	32889848
4515	"ENSMUSG00000006476.19"	"Nsmf"	chr2	+	25057271	25057277	25057964	25057970	25057100	25057176	25059020	25059073
4516	"ENSMUSG00000006476.19"	"Nsmf"	chr2	+	25057271	25057277	25058252	25058321	25057100	25057176	25059020	25059073
4517	"ENSMUSG00000006476.19"	"Nsmf"	chr2	+	25057964	25057970	25058252	25058321	25057100	25057176	25059020	25059073
4518	"ENSMUSG00000006476.19"	"Nsmf"	chr2	+	25059604	25059694	25060138	25060263	25059020	25059073	25060478	25060562
4519	"ENSMUSG00000022105.6"	"Rb1"	chr14	-	73294910	73295030	73298053	73298169	73288708	73288747	73322016	73322143
4520	"ENSMUSG00000029049.14"	"Morn1"	chr4	+	155092268	155092359	155093061	155093149	155090882	155090993	155101265	155101362
4521	"ENSMUSG00000033488.11"	"Cryzl2"	chr1	+	157470615	157470797	157472187	157472416	157467165	157467247	157488442	157489060
4522	"ENSMUSG00000026439.14"	"Rbbp5"	chr1	+	132484745	132484801	132484801	132484918	132484051	132484077	132489587	132489728
4523	"ENSMUSG00000026439.14"	"Rbbp5"	chr1	+	132484745	132484801	132484801	132484918	132484051	132484077	132490422	132490585
4524	"ENSMUSG00000033773.14"	"Rpap2"	chr5	+	107633062	107633131	107655156	107655310	107625887	107625968	107661480	107661838
4525	"ENSMUSG00000027598.16"	"Itch"	chr2	+	155163392	155163483	155168683	155168825	155138195	155138272	155172456	155172581
4526	"ENSMUSG00000027598.16"	"Itch"	chr2	+	155168683	155168825	155172456	155172581	155163392	155163483	155173933	155174071
4527	"ENSMUSG00000029121.16"	"Crmp1"	chr5	+	37265231	37265320	37268682	37268867	37245763	37246096	37273346	37273511
4528	"ENSMUSG00000022668.10"	"Gtpbp8"	chr16	-	44742503	44742603	44743737	44743868	44740028	44740147	44745394	44745493
4529	"ENSMUSG00000022668.10"	"Gtpbp8"	chr16	-	44742503	44742603	44743737	44743868	44740028	44740147	44745998	44746283
4530	"ENSMUSG00000020790.14"	"Ankfy1"	chr11	+	72714364	72714483	72722627	72722763	72712156	72712349	72728760	72728884
4531	"ENSMUSG00000020790.14"	"Ankfy1"	chr11	+	72732247	72732413	72738251	72738456	72730471	72730621	72739988	72740057
4532	"ENSMUSG00000025757.13"	"Hspa4l"	chr3	+	40753149	40753290	40757000	40757123	40750674	40750732	40760363	40760463
4533	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108583873	108583991	108993837	108993917	108504396	108504530	109010575	109010975
4534	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108642213	108642398	108690883	108691063	108636550	108636673	108831105	108831171
4535	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108642213	108642398	108831105	108831171	108636550	108636673	108902214	108902315
4536	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108690883	108691063	108831105	108831171	108642213	108642398	108902214	108902315
4537	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108690883	108691063	108902214	108902315	108642213	108642398	109008891	109009111
4538	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108690883	108691063	108902214	108902315	108642213	108642398	109010575	109010982
4539	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108831105	108831171	108902214	108902315	108690883	108691063	108993837	108993917
4540	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108831105	108831171	108902214	108902315	108690883	108691063	109010575	109010982
4541	"ENSMUSG00000075316.11"	"Scn9a"	chr2	-	66563335	66563427	66563539	66563631	66562345	66562558	66565102	66565231
4542	"ENSMUSG00000030314.16"	"Atg7"	chr6	+	114684400	114684517	114686069	114686219	114680161	114680239	114695622	114695711
4543	"ENSMUSG00000021738.5"	"Atxn7"	chr14	+	14013586	14013655	14052918	14053023	14013072	14013369	14087282	14087532
4544	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121559924	121559960	121560394	121560400	121558986	121559133	121560589	121560703
4545	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121591310	121591354	121591811	121591879	121586226	121586342	121594335	121594383
4546	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121591310	121591354	121591811	121591948	121586226	121586342	121594335	121594383
4547	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121591310	121591354	121592393	121592427	121586226	121586342	121594335	121594383
