ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
4796	"ENSMUSG00000037400.17"	"Atp11b"	chr3	+	35788425	35788554	35789557	35789661	35788086	35788194	35795758	35795806
4797	"ENSMUSG00000002147.18"	"Stat6"	chr10	+	127658196	127658260	127658356	127658461	127657555	127657702	127658628	127658700
4798	"ENSMUSG00000022668.10"	"Gtpbp8"	chr16	-	44743737	44743868	44745394	44745493	44742503	44742603	44746199	44746359
4799	"ENSMUSG00000019763.11"	"Rmnd1"	chr10	-	4417152	4417192	4418555	4418631	4414542	4414643	4422081	4422190
4800	"ENSMUSG00000020790.14"	"Ankfy1"	chr11	+	72714364	72714483	72722627	72722763	72712156	72712349	72728760	72728884
4801	"ENSMUSG00000025757.13"	"Hspa4l"	chr3	+	40753149	40753290	40757000	40757123	40750674	40750732	40760363	40760463
4802	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108583873	108583991	108831105	108831171	108504396	108504530	108902214	108902315
4803	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108583873	108583991	108902214	108902315	108504396	108504530	109010575	109010982
4804	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108636550	108636673	108642213	108642398	108631795	108631963	108690883	108691063
4805	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108642213	108642398	108690883	108691063	108636550	108636673	108831105	108831171
4806	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108642213	108642398	108831105	108831171	108636550	108636673	108902214	108902315
4807	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108690883	108691063	108831105	108831171	108642213	108642398	108902214	108902315
4808	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108690883	108691063	108902214	108902315	108642213	108642398	109010575	109010982
4809	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108831105	108831171	108902214	108902315	108690883	108691063	108993837	108993917
4810	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108831105	108831171	108902214	108902315	108690883	108691063	109008891	109009111
4811	"ENSMUSG00000035864.14"	"Syt1"	chr10	-	108831105	108831171	108902214	108902315	108690883	108691063	109010575	109010982
4812	"ENSMUSG00000075316.11"	"Scn9a"	chr2	-	66563335	66563427	66563539	66563631	66562345	66562558	66565102	66565231
4813	"ENSMUSG00000039103.12"	"Nexn"	chr3	-	152247085	152247274	152248179	152248368	152243825	152244023	152252807	152252956
4814	"ENSMUSG00000039103.12"	"Nexn"	chr3	-	152253050	152253129	152253611	152253803	152252807	152252956	152255284	152255365
4815	"ENSMUSG00000027663.12"	"Zmat3"	chr3	-	32345457	32345580	32360889	32361216	32343551	32343718	32365503	32365620
4816	"ENSMUSG00000055567.18"	"Unc80"	chr1	+	66672656	66672782	66673986	66674110	66671585	66671709	66674886	66675093
4817	"ENSMUSG00000002031.13"	"Ift46"	chr9	+	44789566	44789627	44789890	44789976	44786837	44786904	44790484	44790580
4818	"ENSMUSG00000030314.16"	"Atg7"	chr6	+	114684400	114684517	114686069	114686219	114680161	114680239	114695622	114695711
4819	"ENSMUSG00000027580.17"	"Helz2"	chr2	-	181231007	181231139	181231230	181231502	181230758	181230920	181231686	181235371
4820	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121559924	121559960	121560394	121560400	121558986	121559133	121560589	121560703
4821	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121591310	121591354	121591811	121591879	121586226	121586342	121594335	121594383
4822	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121591310	121591354	121591811	121591948	121586226	121586342	121594335	121594383
4823	"ENSMUSG00000025558.19"	"Dock9"	chr14	-	121668409	121668499	121681346	121681463	121662510	121662593	121738300	121738861
4824	"ENSMUSG00000063600.14"	"Egfem1"	chr3	+	29357144	29357195	29513887	29514010	29153496	29153601	29582906	29583029
4825	"ENSMUSG00000032175.11"	"Tyk2"	chr9	-	21123976	21124140	21124410	21124558	21121391	21121758	21124863	21124981
4826	"ENSMUSG00000038467.15"	"Chmp4b"	chr2	+	154691209	154691324	154692548	154692675	154689517	154689695	154693943	154694780
4827	"ENSMUSG00000039968.9"	"Rsbn1l"	chr5	-	20902287	20902455	20905779	20905922	20895590	20896901	20908106	20908244
4828	"ENSMUSG00000097993.7"	"Ptprv"	chr1	-	135128036	135128113	135128653	135128721	135127015	135127082	135129116	135129750
4829	"ENSMUSG00000027692.16"	"Tnik"	chr3	+	28358990	28359056	28493966	28494023	28263213	28263699	28505752	28505878
4830	"ENSMUSG00000027692.16"	"Tnik"	chr3	+	28493966	28494023	28505752	28505878	28358990	28359056	28532887	28532998
4831	"ENSMUSG00000070695.4"	"Cntnap5a"	chr1	+	116446508	116446748	116454992	116455217	116442184	116442403	116518112	116518243
4832	"ENSMUSG00000000627.15"	"Sema4f"	chr6	-	82930897	82930991	82935586	82935685	82919562	82919682	82935894	82935954
4833	"ENSMUSG00000021065.16"	"Fut8"	chr12	+	77277360	77277455	77331895	77332329	77239042	77239253	77364968	77365084
4834	"ENSMUSG00000021065.16"	"Fut8"	chr12	+	77278943	77279032	77323844	77323937	77277360	77277455	77331895	77332329
4835	"ENSMUSG00000021065.16"	"Fut8"	chr12	+	77323844	77323937	77331895	77332329	77277360	77277455	77364968	77365084
4836	"ENSMUSG00000021065.16"	"Fut8"	chr12	+	77323844	77323937	77331895	77332329	77278943	77279032	77364968	77365084
4837	"ENSMUSG00000033389.16"	"Arhgap44"	chr11	-	65011870	65012098	65012906	65012924	65009881	65010039	65021940	65022121
4838	"ENSMUSG00000038576.15"	"Susd4"	chr1	+	182833062	182833275	182853956	182854130	182764894	182765188	182858421	182858610
4839	"ENSMUSG00000042133.16"	"Ppig"	chr2	+	69743612	69743780	69746027	69746115	69741485	69741693	69748960	69749097
4840	"ENSMUSG00000035131.14"	"Brinp3"	chr1	+	146682575	146682766	146701655	146701846	146514667	146514953	146746479	146746585
4841	"ENSMUSG00000026074.15"	"Map4k4"	chr1	+	40001429	40001591	40003756	40003987	40000530	40000749	40004806	40004913
4842	"ENSMUSG00000030557.17"	"Mef2a"	chr7	-	67268066	67268204	67268268	67268400	67265942	67266162	67295374	67295578
4843	"ENSMUSG00000030557.17"	"Mef2a"	chr7	-	67295374	67295578	67316791	67316982	67268268	67268400	67349868	67349921
4844	"ENSMUSG00000091474.2"	"2610021A01Rik"	chr7	+	41601747	41601815	41602877	41602997	41599284	41599400	41603435	41603465
4845	"ENSMUSG00000091474.2"	"2610021A01Rik"	chr7	+	41612370	41612497	41613155	41613251	41611675	41611925	41624722	41624832
4846	"ENSMUSG00000035629.19"	"Rubcn"	chr16	-	32849677	32849761	32856891	32857045	32847829	32847989	32868092	32868339
4847	"ENSMUSG00000035629.19"	"Rubcn"	chr16	-	32849677	32849761	32856891	32857045	32847829	32847989	32877262	32877766
4848	"ENSMUSG00000047213.14"	"Ythdf3"	chr3	+	16183921	16183946	16189477	16189563	16183211	16183520	16203825	16205424
4849	"ENSMUSG00000047213.14"	"Ythdf3"	chr3	+	16183921	16183946	16186966	16187115	16183235	16183520	16189477	16189563
4850	"ENSMUSG00000047213.14"	"Ythdf3"	chr3	+	16183921	16183946	16203186	16203219	16183235	16183520	16203825	16205424
4851	"ENSMUSG00000047213.14"	"Ythdf3"	chr3	+	16189477	16189563	16203186	16203219	16183235	16183520	16203825	16205424
4852	"ENSMUSG00000047213.14"	"Ythdf3"	chr3	+	16189477	16189563	16203825	16205424	16183921	16183946	16213954	16216855
4853	"ENSMUSG00000030138.8"	"Bms1"	chr6	-	118416462	118416542	118417387	118417578	118413078	118413919	118418408	118418617
4854	"ENSMUSG00000039463.14"	"Slc9a8"	chr2	+	167473433	167473580	167474027	167474175	167471381	167471602	167474290	167474636
4855	"ENSMUSG00000041119.12"	"Pde9a"	chr17	+	31414100	31414171	31415279	31415357	31386256	31386356	31420244	31420288
4856	"ENSMUSG00000041119.12"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31386256	31386356	31443837	31443908
4857	"ENSMUSG00000041119.12"	"Pde9a"	chr17	+	31415279	31415357	31443165	31443220	31386256	31386356	31443837	31443908
4858	"ENSMUSG00000041119.12"	"Pde9a"	chr17	+	31415279	31415357	31420244	31420288	31414100	31414171	31443165	31443220
4859	"ENSMUSG00000041119.12"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31386256	31386356	31443837	31443908
4860	"ENSMUSG00000041119.12"	"Pde9a"	chr17	+	31420244	31420288	31443165	31443220	31415279	31415357	31443837	31443908
4861	"ENSMUSG00000017670.16"	"Elmo2"	chr2	-	165301940	165301991	165303665	165303701	165298619	165298742	165304899	165304978
4862	"ENSMUSG00000017670.16"	"Elmo2"	chr2	-	165301940	165301991	165304899	165304978	165298619	165298742	165308912	165309064
4863	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32309892	32310027	32310450	32310487	32308470	32309064	32312126	32312342
4864	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32310450	32310487	32312126	32312342	32308470	32309064	32312683	32312925
4865	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32310450	32310487	32312126	32312342	32309478	32309634	32312683	32312925
4866	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32333065	32333204	32334681	32334820	32327960	32328047	32335775	32335843
4867	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32333152	32333204	32334681	32334820	32327960	32328047	32335775	32335843
4868	"ENSMUSG00000026825.17"	"Dnm1"	chr2	-	32338000	32338099	32339920	32340124	32337733	32337894	32340415	32340565
4869	"ENSMUSG00000039477.16"	"Tnrc18"	chr5	-	142755380	142755659	142759710	142760071	142750379	142750634	142762989	142763161
4870	"ENSMUSG00000032537.15"	"Ephb1"	chr9	-	102001704	102001867	102010016	102010141	101996779	101996888	102041011	102041347
4871	"ENSMUSG00000032537.15"	"Ephb1"	chr9	-	102066870	102067026	102194773	102195455	102039191	102041347	102223387	102223452
4872	"ENSMUSG00000032537.15"	"Ephb1"	chr9	-	102194773	102195455	102223387	102223452	102066870	102067026	102354281	102354693
4873	"ENSMUSG00000027546.15"	"Atp9a"	chr2	-	168661928	168662090	168668005	168668218	168654175	168654268	168673476	168673589
4874	"ENSMUSG00000027546.15"	"Atp9a"	chr2	-	168681975	168682051	168683712	168683793	168676141	168676218	168687340	168687435
4875	"ENSMUSG00000052707.8"	"Tnrc6a"	chr7	+	123124667	123124715	123152163	123152185	123123884	123124332	123162493	123162663
4876	"ENSMUSG00000033569.17"	"Adgrb3"	chr1	-	25074684	25074789	25084243	25084279	25067475	25068356	25093764	25094408
4877	"ENSMUSG00000004633.17"	"Chn2"	chr6	+	54290266	54290440	54293037	54293115	54286093	54286178	54298044	54298150
4878	"ENSMUSG00000004633.17"	"Chn2"	chr6	+	54293037	54293115	54298044	54298150	54290266	54290440	54300072	54300244
4879	"ENSMUSG00000075297.10"	"H60b"	chr10	+	22286139	22286403	22287053	22287248	22285690	22285876	22288714	22288849
4880	"ENSMUSG00000060988.12"	"Galnt13"	chr2	+	54516441	54516681	54732985	54733154	54477647	54477718	54854601	54854768
4881	"ENSMUSG00000060988.12"	"Galnt13"	chr2	+	54880054	54880172	54933388	54933569	54857794	54857965	55060464	55060604
4882	"ENSMUSG00000060988.12"	"Galnt13"	chr2	+	54933388	54933569	55060464	55060604	54880054	54880172	55073897	55073996
4883	"ENSMUSG00000060988.12"	"Galnt13"	chr2	+	55060464	55060604	55073897	55073996	54933388	54933569	55098562	55098697
4884	"ENSMUSG00000060988.12"	"Galnt13"	chr2	+	55060464	55060604	55073897	55074104	54933388	54933569	55098562	55098697
4885	"ENSMUSG00000060988.12"	"Galnt13"	chr2	+	55073897	55073996	55098562	55098697	55060464	55060604	55112820	55112961
4886	"ENSMUSG00000060988.12"	"Galnt13"	chr2	+	55073897	55074104	55098562	55098697	55060464	55060604	55112820	55118309
4887	"ENSMUSG00000026036.17"	"Nif3l1"	chr1	+	58455596	58455735	58457779	58457863	58452088	58452215	58461140	58462266
4888	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355008	181355125	181355309	181355552	181354352	181354442	181355650	181355812
4889	"ENSMUSG00000038685.18"	"Rtel1"	chr2	+	181355008	181355125	181355327	181355552	181354352	181354442	181355650	181355812
4890	"ENSMUSG00000016346.17"	"Kcnq2"	chr2	-	181104886	181104981	181109021	181109117	181100549	181100618	181109674	181109756
4891	"ENSMUSG00000037174.18"	"Elf2"	chr3	-	51294092	51294188	51299782	51299885	51266752	51266866	51308049	51308215
4892	"ENSMUSG00000033436.13"	"Armcx2"	chrX	-	134807453	134807725	134808234	134808499	134807261	134807327	134808918	134809221
4893	"ENSMUSG00000039050.8"	"Osbpl2"	chr2	+	180138212	180138357	180141104	180141180	180136978	180137112	180144831	180144966
4894	"ENSMUSG00000039069.19"	"Mtg2"	chr2	+	180073139	180073233	180078003	180078142	180071793	180071886	180078618	180078823
4895	"ENSMUSG00000042581.14"	"Thsd7b"	chr1	+	129915552	129915747	129921247	129921514	129822591	129822695	129951389	129951568
4896	"ENSMUSG00000006589.8"	"Aprt"	chr8	-	122575136	122575215	122575401	122575535	122574636	122575027	122576514	122576621
4897	"ENSMUSG00000027411.17"	"Vps16"	chr2	+	130438782	130438905	130439045	130439101	130438568	130438684	130439435	130439525
4898	"ENSMUSG00000027411.17"	"Vps16"	chr2	+	130442586	130442683	130443295	130443399	130442334	130442504	130443513	130444269
4899	"ENSMUSG00000035949.15"	"Fbxw2"	chr2	-	34810982	34811116	34812814	34813009	34808513	34808600	34822557	34823067
4900	"ENSMUSG00000028033.16"	"Kcnq5"	chr1	-	21457403	21457624	21466382	21466409	21405792	21405924	21469469	21469564
4901	"ENSMUSG00000028033.16"	"Kcnq5"	chr1	-	21466382	21466409	21469469	21469564	21457403	21457624	21479373	21479469
4902	"ENSMUSG00000028033.16"	"Kcnq5"	chr1	-	21469469	21469564	21479373	21479469	21466244	21466409	21487222	21487333
4903	"ENSMUSG00000028033.16"	"Kcnq5"	chr1	-	21479373	21479469	21487222	21487333	21469469	21469564	21505299	21505425
4904	"ENSMUSG00000028033.16"	"Kcnq5"	chr1	-	21535060	21535187	21593523	21593614	21505683	21505859	21961180	21961581
4905	"ENSMUSG00000020101.14"	"Vsir"	chr10	+	60364200	60364308	60367765	60367793	60358943	60358994	60368531	60368725
4906	"ENSMUSG00000029059.9"	"Prxl2b"	chr4	-	154897348	154897424	154897505	154897569	154897039	154897158	154898127	154898179
4907	"ENSMUSG00000020189.15"	"Osbpl8"	chr10	+	111204734	111204840	111224671	111224708	111164801	111165196	111233552	111233690
4908	"ENSMUSG00000020189.15"	"Osbpl8"	chr10	+	111224671	111224708	111233552	111233690	111204734	111204840	111255687	111255758
4909	"ENSMUSG00000020189.15"	"Osbpl8"	chr10	+	111233552	111233690	111255687	111255758	111224671	111224708	111263179	111263257
4910	"ENSMUSG00000020189.15"	"Osbpl8"	chr10	+	111255687	111255758	111263179	111263257	111233552	111233690	111265534	111265636
4911	"ENSMUSG00000020189.15"	"Osbpl8"	chr10	+	111280289	111280388	111282126	111282224	111277246	111277343	111284329	111284419
4912	"ENSMUSG00000070544.6"	"Top1"	chr2	+	160670099	160670202	160682650	160682774	160646607	160646632	160684447	160684503
4913	"ENSMUSG00000070544.6"	"Top1"	chr2	+	160670099	160670202	160684447	160684503	160646607	160646632	160687647	160687743
4914	"ENSMUSG00000034312.15"	"Iqsec1"	chr6	-	90664021	90664071	90667899	90668076	90656087	90661025	90668640	90668802
4915	"ENSMUSG00000034312.15"	"Iqsec1"	chr6	-	90694558	90694850	90787117	90787162	90689579	90690826	90873439	90873469
4916	"ENSMUSG00000034312.15"	"Iqsec1"	chr6	-	90694558	90694850	90873439	90873469	90689579	90690826	90988081	90988685
4917	"ENSMUSG00000017412.15"	"Cacnb4"	chr2	-	52436885	52437071	52449949	52450045	52428319	52434749	52451868	52452020
4918	"ENSMUSG00000017412.15"	"Cacnb4"	chr2	-	52465893	52465913	52467143	52467163	52465597	52465678	52467243	52467320
4919	"ENSMUSG00000017412.15"	"Cacnb4"	chr2	-	52469476	52469607	52474862	52474985	52467243	52467320	52477691	52477811
4920	"ENSMUSG00000034557.14"	"Zfyve9"	chr4	-	108650183	108650346	108656926	108657007	108644335	108644441	108660564	108660715
4921	"ENSMUSG00000027784.10"	"Ppm1l"	chr3	+	69497770	69497945	69549325	69549487	69316860	69317965	69552827	69560802
4922	"ENSMUSG00000018076.12"	"Med13l"	chr5	+	118593332	118593570	118671012	118671097	118560678	118560857	118680887	118680971
4923	"ENSMUSG00000033768.17"	"Nrxn2"	chr19	+	6443630	6443648	6448254	6448284	6427804	6428778	6454978	6455280
4924	"ENSMUSG00000033768.17"	"Nrxn2"	chr19	+	6443630	6443648	6454978	6455280	6427804	6428778	6472257	6472419
4925	"ENSMUSG00000033768.17"	"Nrxn2"	chr19	+	6448254	6448284	6450527	6450599	6443630	6443648	6454978	6455280
4926	"ENSMUSG00000033768.17"	"Nrxn2"	chr19	+	6450527	6450599	6454978	6455280	6448254	6448284	6481109	6481496
4927	"ENSMUSG00000033768.17"	"Nrxn2"	chr19	+	6516922	6517248	6519248	6519327	6509777	6509949	6531267	6532278
4928	"ENSMUSG00000005089.15"	"Slc1a2"	chr2	+	102755906	102756140	102761014	102761209	102748468	102748595	102766932	102767067
4929	"ENSMUSG00000078919.10"	"Dpm1"	chr2	-	168212959	168213028	168217680	168217776	168211365	168211480	168220036	168220113
4930	"ENSMUSG00000035933.5"	"Cog5"	chr12	+	31919650	31919777	31920553	31920633	31900896	31900973	31925644	31925791
4931	"ENSMUSG00000026313.16"	"Hdac4"	chr1	-	92012668	92012819	92029954	92030196	92002154	92002275	92054900	92054972
4932	"ENSMUSG00000039621.13"	"Prex1"	chr2	-	166638314	166638419	166644748	166644871	166633365	166633467	166646973	166647045
4933	"ENSMUSG00000053166.14"	"Cdh22"	chr2	-	165146604	165146772	165157249	165157369	165143641	165143835	165170622	165170917
4934	"ENSMUSG00000022957.20"	"Itsn1"	chr16	+	91858208	91858375	91863256	91863378	91854572	91854655	91868019	91868137
4935	"ENSMUSG00000026833.18"	"Olfm1"	chr2	+	28208077	28208227	28212531	28212687	28192991	28193462	28214608	28214828
4936	"ENSMUSG00000026833.18"	"Olfm1"	chr2	+	28208077	28208227	28212531	28212687	28205658	28206099	28214608	28214828
4937	"ENSMUSG00000025348.9"	"Itga7"	chr10	+	128941444	128941576	128941821	128941941	128940681	128940937	128942807	128943015
4938	"ENSMUSG00000025920.19"	"Stau2"	chr1	-	16231002	16231091	16345703	16346011	16228673	16229866	16366078	16366139
4939	"ENSMUSG00000025920.19"	"Stau2"	chr1	-	16389820	16390033	16440322	16440458	16374673	16374811	16463034	16463194
4940	"ENSMUSG00000025920.19"	"Stau2"	chr1	-	16394050	16394210	16440322	16440458	16392516	16392624	16463034	16463194
4941	"ENSMUSG00000025920.19"	"Stau2"	chr1	-	16440322	16440458	16463034	16463194	16394050	16394210	16486019	16486150
4942	"ENSMUSG00000025920.19"	"Stau2"	chr1	-	16463034	16463194	16486019	16486150	16389820	16390033	16509341	16509408
4943	"ENSMUSG00000025920.19"	"Stau2"	chr1	-	16463034	16463194	16486019	16486150	16394050	16394210	16509341	16509408
4944	"ENSMUSG00000025920.19"	"Stau2"	chr1	-	16463034	16463194	16486019	16486150	16440322	16440458	16509341	16509408
4945	"ENSMUSG00000023965.13"	"Fbxl17"	chr17	-	63080420	63080563	63225024	63225101	63057451	63060411	63356747	63356878
4946	"ENSMUSG00000023965.13"	"Fbxl17"	chr17	-	63384944	63385052	63471407	63471539	63356747	63356878	63487711	63487969
4947	"ENSMUSG00000023965.13"	"Fbxl17"	chr17	-	63471407	63471539	63487711	63487969	63384944	63385052	63490764	63490887
4948	"ENSMUSG00000023965.13"	"Fbxl17"	chr17	-	63471407	63471539	63490764	63490887	63384944	63385052	63499024	63500017
4949	"ENSMUSG00000006423.15"	"C330007P06Rik"	chrX	-	36854282	36854421	36856816	36856893	36853329	36853419	36863623	36863741
4950	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144476072	144476147	144479014	144479142	144470556	144475089	144479604	144479685
4951	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144490112	144490277	144491771	144491897	144488620	144488828	144501426	144501519
4952	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144490112	144490277	144501426	144501519	144488620	144488828	144502917	144503031
4953	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144491771	144491897	144501426	144501519	144490112	144490277	144502917	144503031
4954	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144491771	144491897	144502917	144503031	144490112	144490277	144504339	144504457
4955	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144491771	144491897	144502917	144503034	144490112	144490277	144504339	144504457
4956	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144501426	144501519	144502917	144503031	144491771	144491897	144504339	144504457
4957	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144501426	144501519	144502917	144503034	144491771	144491897	144504339	144504457
4958	"ENSMUSG00000037259.15"	"Dzank1"	chr2	-	144522412	144522566	144525579	144525696	144513395	144513510	144527279	144527364
4959	"ENSMUSG00000026020.9"	"Nop58"	chr1	+	59704623	59704750	59705592	59705756	59704062	59704208	59706632	59706767
4960	"ENSMUSG00000033597.9"	"Caskin1"	chr17	+	24496119	24496217	24496425	24496571	24495965	24496017	24496653	24496749
4961	"ENSMUSG00000018415.14"	"Gid4"	chr11	+	60424773	60424833	60432332	60432440	60417144	60417844	60436347	60436449
4962	"ENSMUSG00000022960.13"	"Donson"	chr16	-	91683632	91683811	91684301	91684480	91682742	91682821	91686166	91686370
4963	"ENSMUSG00000037754.13"	"Ppp1r16b"	chr2	+	158751073	158751198	158755143	158755269	158746517	158746663	158755812	158755888
4964	"ENSMUSG00000040697.10"	"Dnajc16"	chr4	-	141784687	141784754	141788888	141789073	141782772	141783106	141790589	141790891
4965	"ENSMUSG00000027651.16"	"Rprd1b"	chr2	+	158058651	158058827	158070560	158070656	158050086	158050213	158074929	158078207
4966	"ENSMUSG00000040785.19"	"Ttc3"	chr16	+	94385335	94385423	94387336	94387390	94384783	94384934	94388264	94388385
4967	"ENSMUSG00000040785.19"	"Ttc3"	chr16	+	94403313	94403368	94415948	94416009	94370742	94370861	94416281	94416366
4968	"ENSMUSG00000040785.19"	"Ttc3"	chr16	+	94403313	94403368	94415948	94416009	94370750	94370971	94416281	94416360
4969	"ENSMUSG00000040785.19"	"Ttc3"	chr16	+	94408553	94408716	94409683	94409729	94403313	94403368	94410832	94410956
4970	"ENSMUSG00000040785.19"	"Ttc3"	chr16	+	94409683	94409729	94410832	94410956	94403313	94403368	94415948	94416009
4971	"ENSMUSG00000040785.19"	"Ttc3"	chr16	+	94409683	94409729	94412059	94412123	94403313	94403368	94415948	94416009
4972	"ENSMUSG00000040785.19"	"Ttc3"	chr16	+	94410832	94410956	94412059	94412123	94403313	94403368	94415948	94416009
4973	"ENSMUSG00000040785.19"	"Ttc3"	chr16	+	94412059	94412123	94415948	94416009	94410832	94410956	94416281	94416366
4974	"ENSMUSG00000040118.15"	"Cacna2d1"	chr5	+	16012393	16012475	16025748	16025865	15934690	15935108	16162992	16163052
4975	"ENSMUSG00000040118.15"	"Cacna2d1"	chr5	+	16025748	16025865	16162992	16163052	16012393	16012475	16194754	16194796
4976	"ENSMUSG00000040118.15"	"Cacna2d1"	chr5	+	16162992	16163052	16194754	16194796	16025713	16025865	16212875	16213005
4977	"ENSMUSG00000040118.15"	"Cacna2d1"	chr5	+	16340706	16340783	16341989	16342010	16333763	16333825	16342682	16342743
4978	"ENSMUSG00000036940.15"	"Kdm1a"	chr4	-	136552460	136552588	136553795	136553910	136551871	136552018	136554212	136554400
4979	"ENSMUSG00000092511.7"	"Gm20547"	chr17	-	34861730	34861964	34863022	34863031	34861027	34861213	34863344	34863474
4980	"ENSMUSG00000030621.17"	"Me3"	chr7	+	89736627	89736761	89739806	89739956	89632702	89633093	89786425	89786501
4981	"ENSMUSG00000030621.17"	"Me3"	chr7	+	89796619	89796781	89806646	89806750	89786425	89786501	89818620	89818931
4982	"ENSMUSG00000030621.17"	"Me3"	chr7	+	89847923	89848029	89848607	89848750	89846199	89846313	89849593	89849767
4983	"ENSMUSG00000001418.13"	"Glmp"	chr3	+	88325676	88325931	88326114	88326312	88325081	88325201	88326410	88326629
4984	"ENSMUSG00000001418.13"	"Glmp"	chr3	+	88326114	88326312	88326410	88326629	88325676	88325931	88327856	88328113
4985	"ENSMUSG00000032388.7"	"Spg21"	chr9	+	65481860	65481968	65484441	65484582	65480378	65480487	65486832	65488470
4986	"ENSMUSG00000026447.17"	"Pik3c2b"	chr1	+	133075810	133075874	133077325	133077472	133074778	133074858	133078218	133078252
4987	"ENSMUSG00000022715.3"	"Tmem114"	chr16	-	8412100	8412238	8424062	8424143	8409274	8409761	8424435	8425136
4988	"ENSMUSG00000027474.13"	"Ccm2l"	chr2	+	153074771	153074907	153076400	153076464	153071757	153072212	153078481	153078611
4989	"ENSMUSG00000027472.14"	"Pdrg1"	chr2	-	153012380	153012455	153014009	153014085	153010257	153010338	153015233	153015427
4990	"ENSMUSG00000028354.13"	"Fmn2"	chr1	+	174537044	174537211	174593060	174593116	174501824	174503591	174608381	174609952
4991	"ENSMUSG00000028354.13"	"Fmn2"	chr1	+	174581915	174582063	174593060	174593116	174537044	174537211	174608381	174609952
4992	"ENSMUSG00000028354.13"	"Fmn2"	chr1	+	174581915	174582063	174647105	174647193	174537044	174537211	174666642	174666704
4993	"ENSMUSG00000021495.10"	"Fam193b"	chr13	-	55555982	55556225	55564519	55564580	55554216	55554448	55569704	55571120
4994	"ENSMUSG00000074698.10"	"Csnk2a1"	chr2	+	152257377	152257479	152257940	152257991	152254209	152254321	152258675	152258735
4995	"ENSMUSG00000032869.15"	"Psmf1"	chr2	-	151719484	151719643	151720822	151720876	151715811	151718685	151729490	151729676
4996	"ENSMUSG00000032966.14"	"Fkbp1a"	chr2	+	151542817	151542865	151557385	151557498	151542482	151542744	151559457	151559620
4997	"ENSMUSG00000032966.14"	"Fkbp1a"	chr2	+	151544012	151544140	151545424	151545515	151542817	151542865	151557385	151557498
4998	"ENSMUSG00000032966.14"	"Fkbp1a"	chr2	+	151544012	151544140	151557385	151557498	151542817	151542865	151559457	151559620
4999	"ENSMUSG00000003974.6"	"Grm3"	chr5	-	9504724	9504899	9511457	9512524	9485540	9485841	9569918	9570774
5000	"ENSMUSG00000041765.6"	"Ubac2"	chr14	+	121973608	121973732	121983267	121983315	121908210	121908320	121994224	121994308
5001	"ENSMUSG00000041765.6"	"Ubac2"	chr14	+	121983267	121983315	121994224	121994470	121973608	121973732	122008790	122008907
5002	"ENSMUSG00000013878.18"	"Rnf170"	chr8	+	26129046	26129155	26135628	26135702	26125903	26125979	26138979	26139090
5003	"ENSMUSG00000073678.4"	"Pgap1"	chr1	-	54521291	54521369	54524315	54524367	54514836	54514912	54525367	54525414
5004	"ENSMUSG00000027202.12"	"Slc12a1"	chr2	+	125165494	125165590	125166122	125166218	125161075	125161151	125169412	125169552
5005	"ENSMUSG00000027202.12"	"Slc12a1"	chr2	+	125165494	125165590	125166672	125166768	125161075	125161151	125169412	125169552
5006	"ENSMUSG00000027202.12"	"Slc12a1"	chr2	+	125166122	125166218	125166672	125166768	125161075	125161151	125169412	125169552
5007	"ENSMUSG00000027016.17"	"Zfp385b"	chr2	-	77476734	77476845	77503539	77503682	77450150	77450313	77719450	77719739
5008	"ENSMUSG00000041986.16"	"Elmod1"	chr9	-	53921322	53921373	53925965	53926099	53919592	53919726	53931454	53931584
