ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
3109	"ENSMUSG00000037974.16"	"Muc5ac"	chr7	+	141806947	141810811	141806947	141808195	141810304	141810811
3110	"ENSMUSG00000020372.15"	"Rack1"	chr11	+	48801662	48802420	48801662	48801834	48802272	48802420
3111	"ENSMUSG00000046016.3"	"Olfr1364"	chr13	-	21571812	21574507	21571812	21573780	21573917	21574507
3112	"ENSMUSG00000034928.16"	"Rnf44"	chr13	-	54683960	54684488	54683960	54684086	54684337	54684488
3113	"ENSMUSG00000034928.16"	"Rnf44"	chr13	-	54683960	54684488	54683960	54684089	54684337	54684488
3114	"ENSMUSG00000034928.16"	"Rnf44"	chr13	-	54683960	54684488	54683960	54684150	54684337	54684488
3115	"ENSMUSG00000028519.16"	"Dab1"	chr4	+	104680069	104680382	104680069	104680108	104680190	104680382
3116	"ENSMUSG00000026309.14"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388344	91388464
3117	"ENSMUSG00000026309.14"	"Ilkap"	chr1	-	91387214	91388464	91387214	91387341	91388354	91388464
3118	"ENSMUSG00000031098.18"	"Syt8"	chr7	+	142438893	142439280	142438893	142438992	142439121	142439280
3119	"ENSMUSG00000031098.18"	"Syt8"	chr7	+	142438893	142439521	142438893	142439280	142439353	142439521
3120	"ENSMUSG00000029054.8"	"Gabrd"	chr4	-	155385934	155387291	155385934	155386146	155387153	155387291
3121	"ENSMUSG00000030802.14"	"Bckdk"	chr7	+	127905221	127905480	127905221	127905290	127905369	127905480
3122	"ENSMUSG00000073792.11"	"Alg6"	chr4	+	99750728	99752885	99750728	99750799	99752816	99752885
3123	"ENSMUSG00000073434.12"	"Wdr90"	chr17	-	25845578	25845914	25845578	25845698	25845770	25845914
3124	"ENSMUSG00000073434.12"	"Wdr90"	chr17	-	25849562	25849970	25849562	25849684	25849867	25849970
3125	"ENSMUSG00000073434.12"	"Wdr90"	chr17	-	25850417	25850938	25850417	25850515	25850746	25850938
3126	"ENSMUSG00000073434.12"	"Wdr90"	chr17	-	25854529	25855234	25854529	25854765	25855117	25855234
3127	"ENSMUSG00000073434.12"	"Wdr90"	chr17	-	25860371	25860817	25860371	25860542	25860654	25860817
3128	"ENSMUSG00000073434.12"	"Wdr90"	chr17	-	25860371	25860817	25860371	25860542	25860708	25860817
3129	"ENSMUSG00000028633.7"	"Ctps"	chr4	-	120542530	120542765	120542530	120542627	120542709	120542765
3130	"ENSMUSG00000027677.17"	"Ttc14"	chr3	+	33800190	33800674	33800190	33800436	33800581	33800674
3131	"ENSMUSG00000075410.13"	"Prcd"	chr11	+	116659732	116659827	116659732	116659782	116659784	116659827
3132	"ENSMUSG00000028469.15"	"Npr2"	chr4	+	43643605	43644187	43643605	43643683	43644082	43644187
3133	"ENSMUSG00000028469.15"	"Npr2"	chr4	+	43650148	43650492	43650148	43650323	43650393	43650492
3134	"ENSMUSG00000027404.15"	"Snrpb"	chr2	-	130172602	130173174	130172602	130172728	130173035	130173174
3135	"ENSMUSG00000060024.2"	"Vmn1r213"	chr13	+	23008716	23014482	23008716	23008888	23011496	23014482
3136	"ENSMUSG00000060024.2"	"Vmn1r213"	chr13	+	23008716	23014482	23008716	23009036	23011496	23014482
3137	"ENSMUSG00000024906.10"	"Mus81"	chr19	-	5483454	5483665	5483454	5483558	5483634	5483665
3138	"ENSMUSG00000024906.10"	"Mus81"	chr19	-	5485487	5486114	5485487	5485625	5486028	5486114
3139	"ENSMUSG00000092111.2"	"Vmn2r113"	chr17	+	22947949	22956067	22947949	22948177	22955348	22956067
3140	"ENSMUSG00000092111.2"	"Vmn2r113"	chr17	+	22947949	22956067	22947949	22948177	22955943	22956067
3141	"ENSMUSG00000092111.2"	"Vmn2r113"	chr17	+	22955943	22965658	22955943	22956067	22957894	22965658
3142	"ENSMUSG00000062044.16"	"Lmtk3"	chr7	+	45786450	45786960	45786450	45786584	45786809	45786960
3143	"ENSMUSG00000062044.16"	"Lmtk3"	chr7	+	45793123	45795561	45793123	45794531	45794698	45795561
3144	"ENSMUSG00000026126.15"	"Ptpn18"	chr1	+	34463106	34463364	34463106	34463183	34463268	34463364
3145	"ENSMUSG00000057177.12"	"Gsk3a"	chr7	-	25229464	25230040	25229464	25229572	25229850	25230040
3146	"ENSMUSG00000004264.17"	"Phb2"	chr6	+	124713983	124714959	124713983	124714168	124714829	124714959
3147	"ENSMUSG00000004264.17"	"Phb2"	chr6	+	124715953	124716430	124715953	124716030	124716424	124716430
3148	"ENSMUSG00000000223.13"	"Drp2"	chrX	+	134440334	134441386	134440334	134440420	134441228	134441386
3149	"ENSMUSG00000007411.16"	"Mark3"	chr12	+	111627075	111627598	111627075	111627312	111627478	111627598
3150	"ENSMUSG00000007411.16"	"Mark3"	chr12	+	111628189	111629115	111628189	111628302	111628961	111629115
3151	"ENSMUSG00000020460.15"	"Rps27a"	chr11	-	29546702	29547260	29546702	29546788	29547205	29547260
3152	"ENSMUSG00000098234.7"	"Snhg6"	chr1	-	9942024	9942391	9942024	9942149	9942322	9942391
3153	"ENSMUSG00000064307.13"	"Lrrc51"	chr7	-	101912988	101913583	101912988	101913212	101913434	101913583
3154	"ENSMUSG00000064307.13"	"Lrrc51"	chr7	-	101915561	101915767	101915561	101915630	101915729	101915767
3155	"ENSMUSG00000033952.14"	"Aspm"	chr1	+	139470437	139470757	139470437	139470583	139470671	139470757
3156	"ENSMUSG00000025774.14"	"Crisp4"	chr1	-	18128641	18130249	18128641	18128790	18130158	18130249
3157	"ENSMUSG00000031729.6"	"Ist1"	chr8	-	109675375	109676850	109675375	109675424	109676757	109676850
3158	"ENSMUSG00000039137.18"	"Whrn"	chr4	-	63429085	63429417	63429085	63429118	63429232	63429417
3159	"ENSMUSG00000048997.17"	"Atxn7l2"	chr3	-	108206225	108207109	108206225	108206308	108206822	108207109
3160	"ENSMUSG00000028392.15"	"Bspry"	chr4	+	62495997	62497298	62495997	62496571	62496981	62497298
3161	"ENSMUSG00000036591.16"	"Arhgap21"	chr2	-	20855353	20855706	20855353	20855395	20855580	20855706
3162	"ENSMUSG00000093887.8"	"Gm3033"	chr14	+	3848830	3849013	3848830	3848942	3848944	3849013
3163	"ENSMUSG00000070323.11"	"Mmp27"	chr9	+	7573291	7573650	7573291	7573440	7573518	7573650
3164	"ENSMUSG00000041354.16"	"Rgl2"	chr17	+	33932039	33932371	33932039	33932218	33932320	33932371
3165	"ENSMUSG00000075097.3"	"Olfr1226"	chr2	-	89195973	89197154	89195973	89196049	89196767	89197154
3166	"ENSMUSG00000020812.18"	"Snhg16"	chr11	+	116672163	116672738	116672163	116672355	116672663	116672738
3167	"ENSMUSG00000020812.18"	"Snhg16"	chr11	+	116673937	116674375	116673937	116674071	116674299	116674375
3168	"ENSMUSG00000020812.18"	"Snhg16"	chr11	+	116674299	116675798	116674299	116674375	116675488	116675798
3169	"ENSMUSG00000020812.18"	"Snhg16"	chr11	+	116674299	116675798	116674299	116674375	116675507	116675798
3170	"ENSMUSG00000058159.14"	"T2"	chr17	+	8422104	8422728	8422104	8422259	8422526	8422728
3171	"ENSMUSG00000028687.17"	"Mutyh"	chr4	+	116816312	116816507	116816312	116816354	116816435	116816507
3172	"ENSMUSG00000028687.17"	"Mutyh"	chr4	+	116817887	116818282	116817887	116818037	116818240	116818282
3173	"ENSMUSG00000034518.14"	"Hmgxb4"	chr8	+	74999559	74999891	74999559	74999708	74999812	74999891
3174	"ENSMUSG00000022536.14"	"Glyr1"	chr16	-	5029502	5030241	5029502	5029553	5030184	5030241
3175	"ENSMUSG00000022536.14"	"Glyr1"	chr16	-	5048749	5049857	5048749	5048786	5049805	5049857
3176	"ENSMUSG00000025127.15"	"Gcgr"	chr11	+	120536059	120536568	120536059	120536167	120536249	120536568
3177	"ENSMUSG00000025127.15"	"Gcgr"	chr11	+	120536656	120537054	120536656	120536813	120536894	120537054
3178	"ENSMUSG00000028102.15"	"Pex11b"	chr3	+	96643574	96644726	96643574	96644015	96644435	96644726
3179	"ENSMUSG00000060112.4"	"Olfr60"	chr7	-	140346987	140347912	140346987	140347226	140347849	140347912
3180	"ENSMUSG00000014353.15"	"Tmem87b"	chr2	+	128845460	128846799	128845460	128845534	128846728	128846799
3181	"ENSMUSG00000022407.10"	"Adsl"	chr15	+	80963659	80964027	80963659	80963729	80963879	80964027
3182	"ENSMUSG00000018659.12"	"Pnpo"	chr11	-	96940015	96940955	96940015	96940069	96940855	96940955
3183	"ENSMUSG00000118215.1"	"Vmn1r55"	chr7	-	5129290	5145571	5129290	5140932	5145451	5145571
3184	"ENSMUSG00000118215.1"	"Vmn1r55"	chr7	-	5129290	5145571	5129290	5143182	5145451	5145571
3185	"ENSMUSG00000118215.1"	"Vmn1r55"	chr7	-	5129290	5147602	5129290	5139282	5145451	5147602
3186	"ENSMUSG00000024188.16"	"Luc7l"	chr17	+	26253973	26255125	26253973	26254044	26255030	26255125
3187	"ENSMUSG00000047502.14"	"Mroh7"	chr4	-	106702482	106703191	106702482	106702637	106703014	106703191
3188	"ENSMUSG00000049648.4"	"Olfr273"	chr4	-	52852153	52856589	52852153	52854971	52855418	52856589
3189	"ENSMUSG00000043747.12"	"1520401A03Rik"	chr17	-	23707564	23707948	23707564	23707683	23707796	23707948
3190	"ENSMUSG00000043747.12"	"1520401A03Rik"	chr17	-	23707564	23707948	23707564	23707606	23707903	23707948
3191	"ENSMUSG00000043747.12"	"1520401A03Rik"	chr17	-	23712152	23712411	23712152	23712182	23712369	23712411
3192	"ENSMUSG00000029029.14"	"Wrap73"	chr4	+	154152792	154154640	154152792	154152870	154154534	154154640
3193	"ENSMUSG00000029029.14"	"Wrap73"	chr4	+	154155240	154156292	154155240	154155366	154156100	154156292
3194	"ENSMUSG00000045482.16"	"Trrap"	chr5	+	144784257	144785565	144784257	144784346	144785468	144785565
3195	"ENSMUSG00000027406.13"	"Idh3b"	chr2	-	130283937	130284248	130283937	130284036	130284170	130284248
3196	"ENSMUSG00000086788.2"	"1700029M20Rik"	chr4	+	135627755	135628485	135627755	135627864	135627865	135628485
3197	"ENSMUSG00000041991.18"	"Hrnr"	chr3	+	93322594	93333570	93322594	93329297	93329828	93333570
3198	"ENSMUSG00000039231.18"	"Suv39h1"	chrX	-	8063695	8064057	8063695	8063825	8063910	8064057
3199	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108649586	108649925	108649586	108649733	108649824	108649925
3200	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108649824	108650379	108649824	108649925	108650200	108650379
3201	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108650489	108650968	108650489	108650638	108650816	108650968
3202	"ENSMUSG00000004815.12"	"Dgkq"	chr5	-	108655289	108655593	108655289	108655364	108655439	108655593
3203	"ENSMUSG00000028467.15"	"Gba2"	chr4	-	43566927	43567916	43566927	43567467	43567724	43567916
3204	"ENSMUSG00000028467.15"	"Gba2"	chr4	-	43569180	43569955	43569180	43569285	43569488	43569955
3205	"ENSMUSG00000028467.15"	"Gba2"	chr4	-	43569180	43569955	43569180	43569285	43569829	43569955
3206	"ENSMUSG00000028467.15"	"Gba2"	chr4	-	43569488	43569955	43569488	43569661	43569829	43569955
3207	"ENSMUSG00000028467.15"	"Gba2"	chr4	-	43570036	43570448	43570036	43570190	43570345	43570448
3208	"ENSMUSG00000051517.14"	"Arhgef39"	chr4	-	43497086	43497710	43497086	43497316	43497581	43497710
3209	"ENSMUSG00000051517.14"	"Arhgef39"	chr4	-	43498895	43499337	43498895	43499016	43499242	43499337
3210	"ENSMUSG00000035781.14"	"R3hdm4"	chr10	-	79911941	79912160	79911941	79911997	79912074	79912160
3211	"ENSMUSG00000040652.16"	"Oaz2"	chr9	+	65686195	65686353	65686195	65686268	65686272	65686353
3212	"ENSMUSG00000040652.16"	"Oaz2"	chr9	+	65686195	65686353	65686195	65686271	65686272	65686353
3213	"ENSMUSG00000028454.16"	"Pigo"	chr4	-	43020266	43021794	43020266	43020318	43021569	43021794
3214	"ENSMUSG00000036062.13"	"Phf24"	chr4	+	42933615	42933997	42933615	42933667	42933778	42933997
3215	"ENSMUSG00000024042.7"	"Sik1"	chr17	-	31848958	31849674	31848958	31849081	31849518	31849674
3216	"ENSMUSG00000040482.16"	"Dxo"	chr17	+	34838547	34838683	34838547	34838574	34838627	34838683
3217	"ENSMUSG00000040482.16"	"Dxo"	chr17	+	34838547	34838907	34838547	34838683	34838812	34838907
3218	"ENSMUSG00000040482.16"	"Dxo"	chr17	+	34838812	34839137	34838812	34838907	34838986	34839137
3219	"ENSMUSG00000030838.20"	"Ush1c"	chr7	-	46200973	46201422	46200973	46201073	46201368	46201422
3220	"ENSMUSG00000018199.9"	"Ro60"	chr1	-	143760352	143761386	143760352	143760466	143761269	143761386
3221	"ENSMUSG00000019929.16"	"Dcn"	chr10	+	97509964	97513737	97509964	97510058	97513598	97513737
3222	"ENSMUSG00000036073.17"	"Galt"	chr4	+	41756512	41756811	41756512	41756561	41756681	41756811
3223	"ENSMUSG00000036073.17"	"Galt"	chr4	+	41756512	41756995	41756512	41756561	41756938	41756995
3224	"ENSMUSG00000036073.17"	"Galt"	chr4	+	41756512	41756995	41756512	41756811	41756938	41756995
3225	"ENSMUSG00000036073.17"	"Galt"	chr4	+	41758083	41758695	41758083	41758238	41758502	41758695
3226	"ENSMUSG00000020134.13"	"Peli1"	chr11	+	21140563	21142657	21140563	21140693	21142555	21142657
3227	"ENSMUSG00000053198.14"	"Prx"	chr7	+	27515250	27520214	27515250	27515447	27516039	27520214
3228	"ENSMUSG00000092060.4"	"Bend4"	chr5	-	67392147	67400301	67392147	67398450	67400060	67400301
3229	"ENSMUSG00000092060.4"	"Bend4"	chr5	-	67392147	67400301	67392147	67398450	67400131	67400301
3230	"ENSMUSG00000021532.11"	"Fastkd3"	chr13	+	68585177	68587834	68585177	68585263	68587659	68587834
3231	"ENSMUSG00000021532.11"	"Fastkd3"	chr13	+	68585177	68587834	68585177	68585263	68587720	68587834
3232	"ENSMUSG00000029687.16"	"Ezh2"	chr6	-	47540676	47542406	47540676	47540855	47542365	47542406
3233	"ENSMUSG00000040044.11"	"Orc3"	chr4	-	34597307	34598756	34597307	34597441	34598607	34598756
3234	"ENSMUSG00000022443.17"	"Myh9"	chr15	-	77791047	77791779	77791047	77791146	77791715	77791779
3235	"ENSMUSG00000005268.20"	"Prlr"	chr15	+	10325866	10326545	10325866	10325966	10326475	10326545
3236	"ENSMUSG00000053931.11"	"Cnn3"	chr3	+	121449948	121450358	121449948	121450070	121450291	121450358
3237	"ENSMUSG00000040029.15"	"Ipo8"	chr6	-	148770682	148775093	148770682	148772809	148774976	148775093
3238	"ENSMUSG00000040270.16"	"Bach2"	chr4	+	32561777	32563367	32561777	32562794	32563163	32563367
3239	"ENSMUSG00000008845.9"	"Cd163"	chr6	+	124327897	124329097	124327897	124327987	124328961	124329097
3240	"ENSMUSG00000008845.9"	"Cd163"	chr6	+	124327897	124329097	124327897	124327987	124329044	124329097
3241	"ENSMUSG00000033460.14"	"Armcx1"	chrX	+	134718369	134718818	134718369	134718461	134718655	134718818
3242	"ENSMUSG00000033460.14"	"Armcx1"	chrX	+	134718369	134718818	134718369	134718461	134718725	134718818
3243	"ENSMUSG00000028248.15"	"Pnisr"	chr4	+	21869515	21870405	21869515	21869615	21870351	21870405
3244	"ENSMUSG00000040455.17"	"Usp45"	chr4	+	21834234	21837872	21834234	21834571	21836573	21837872
3245	"ENSMUSG00000039450.11"	"Dcxr"	chr11	-	120726087	120726311	120726087	120726187	120726268	120726311
3246	"ENSMUSG00000013997.10"	"Nit1"	chr1	-	171344063	171344539	171344063	171344167	171344287	171344539
3247	"ENSMUSG00000045934.15"	"Mtmr11"	chr3	+	96164785	96165085	96164785	96164873	96164996	96165085
3248	"ENSMUSG00000056162.14"	"Cndp1"	chr18	-	84636046	84637964	84636046	84636209	84637814	84637964
3249	"ENSMUSG00000034024.8"	"Cct2"	chr10	-	117061297	117061581	117061297	117061410	117061504	117061581
3250	"ENSMUSG00000034024.8"	"Cct2"	chr10	-	117062975	117063375	117062975	117063050	117063159	117063375
3251	"ENSMUSG00000027270.14"	"Lamp5"	chr2	+	136058945	136059626	136058945	136059118	136059494	136059626
3252	"ENSMUSG00000036553.16"	"Sh3tc1"	chr5	-	35699710	35700407	35699710	35699795	35700256	35700407
3253	"ENSMUSG00000036553.16"	"Sh3tc1"	chr5	-	35699710	35700407	35699710	35699907	35700256	35700407
3254	"ENSMUSG00000003778.14"	"Brd8"	chr18	-	34608417	34609949	34608417	34608627	34609804	34609949
3255	"ENSMUSG00000011096.17"	"Akt1s1"	chr7	+	44853779	44854108	44853779	44853857	44853938	44854108
3256	"ENSMUSG00000032413.12"	"Rasa2"	chr9	-	96566015	96568487	96566015	96566122	96568363	96568487
3257	"ENSMUSG00000029576.17"	"Radil"	chr5	-	142485412	142485991	142485412	142485552	142485854	142485991
3258	"ENSMUSG00000020877.11"	"Scrn2"	chr11	+	97032754	97033229	97032754	97032970	97033063	97033229
3259	"ENSMUSG00000038538.17"	"Ubn2"	chr6	+	38487107	38491931	38487107	38487150	38490383	38491931
3260	"ENSMUSG00000026708.16"	"Cenpl"	chr1	+	161082907	161086338	161082907	161083450	161085987	161086338
3261	"ENSMUSG00000032352.16"	"Lrrc1"	chr9	-	77435046	77435219	77435046	77435071	77435176	77435219
3262	"ENSMUSG00000021363.14"	"Mak"	chr13	-	41042018	41046330	41042018	41042185	41046018	41046330
3263	"ENSMUSG00000095629.2"	"Vmn1r89"	chr7	+	13213019	13213667	13213019	13213317	13213598	13213667
3264	"ENSMUSG00000039988.14"	"Ankrd13c"	chr3	+	157947413	157947956	157947413	157947431	157947475	157947956
3265	"ENSMUSG00000039988.14"	"Ankrd13c"	chr3	+	157972999	157975294	157972999	157973045	157975227	157975294
3266	"ENSMUSG00000051596.13"	"Otop1"	chr5	+	38299622	38300531	38299622	38300287	38300291	38300531
3267	"ENSMUSG00000051596.13"	"Otop1"	chr5	+	38299622	38300531	38299622	38300290	38300291	38300531
3268	"ENSMUSG00000017754.13"	"Pltp"	chr2	-	164852472	164852680	164852472	164852536	164852616	164852680
3269	"ENSMUSG00000032271.13"	"Nnmt"	chr9	-	48591876	48592362	48591876	48592182	48592313	48592362
3270	"ENSMUSG00000015093.15"	"Clic3"	chr2	+	25457660	25457974	25457660	25457770	25457848	25457974
3271	"ENSMUSG00000015093.15"	"Clic3"	chr2	+	25458303	25458776	25458303	25458479	25458564	25458776
3272	"ENSMUSG00000075590.4"	"Nrbp2"	chr15	-	76090245	76090542	76090245	76090286	76090452	76090542
3273	"ENSMUSG00000026360.9"	"Rgs2"	chr1	-	144002779	144003053	144002779	144002841	144002951	144003053
3274	"ENSMUSG00000023110.12"	"Prmt5"	chr14	-	54516105	54516615	54516105	54516191	54516496	54516615
3275	"ENSMUSG00000095241.2"	"Gm5478"	chr15	-	101643795	101644441	101643795	101643830	101644220	101644441
3276	"ENSMUSG00000095241.2"	"Gm5478"	chr15	-	101644582	101645285	101644582	101644708	101645120	101645285
3277	"ENSMUSG00000036928.14"	"Stag3"	chr5	+	138290708	138291481	138290708	138290913	138291329	138291481
3278	"ENSMUSG00000036928.14"	"Stag3"	chr5	+	138296701	138297425	138296701	138296825	138297326	138297425
3279	"ENSMUSG00000011263.16"	"Exoc3l2"	chr7	+	19489607	19489763	19489607	19489739	19489740	19489763
3280	"ENSMUSG00000026972.15"	"Arrdc1"	chr2	-	24925755	24926448	24925755	24926194	24926271	24926448
3281	"ENSMUSG00000074206.7"	"Adh6b"	chr3	+	138342798	138344170	138342798	138342897	138344068	138344170
3282	"ENSMUSG00000023439.11"	"Gnb3"	chr6	-	124839366	124839750	124839366	124839405	124839663	124839750
3283	"ENSMUSG00000026213.15"	"Stk11ip"	chr1	+	75527057	75527466	75527057	75527184	75527362	75527466
3284	"ENSMUSG00000025369.15"	"Smarcc2"	chr10	+	128474371	128474813	128474371	128474409	128474682	128474813
3285	"ENSMUSG00000060550.16"	"H2-Q7"	chr17	+	35442677	35442794	35442677	35442727	35442731	35442794
3286	"ENSMUSG00000106306.4"	"4933401H06Rik"	chr3	-	135839630	135840269	135839630	135839834	135840106	135840269
3287	"ENSMUSG00000052133.16"	"Sema5b"	chr16	+	35659922	35660383	35659922	35660070	35660157	35660383
3288	"ENSMUSG00000037318.10"	"Traf3ip3"	chr1	-	193194519	193194849	193194519	193194549	193194824	193194849
3289	"ENSMUSG00000037318.10"	"Traf3ip3"	chr1	-	193194824	193195136	193194824	193194849	193195072	193195136
3290	"ENSMUSG00000037318.10"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193194849	193195274	193195422
3291	"ENSMUSG00000037318.10"	"Traf3ip3"	chr1	-	193194824	193195422	193194824	193195136	193195274	193195422
3292	"ENSMUSG00000067071.8"	"Hes6"	chr1	-	91411482	91412802	91411482	91412482	91412720	91412802
3293	"ENSMUSG00000067071.8"	"Hes6"	chr1	-	91412720	91412979	91412720	91412802	91412892	91412979
3294	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105844672	105845178	105844672	105844995	105845073	105845178
3295	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105845259	105846391	105845259	105845436	105846164	105846391
3296	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105845259	105846391	105845259	105845436	105846315	105846391
3297	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105846164	105846391	105846164	105846221	105846315	105846391
3298	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105849186	105849521	105849186	105849323	105849424	105849521
3299	"ENSMUSG00000036672.5"	"Cenpt"	chr8	-	105849625	105849923	105849625	105849713	105849832	105849923
3300	"ENSMUSG00000020706.13"	"Ftsj3"	chr11	-	106250154	106250433	106250154	106250254	106250347	106250433
3301	"ENSMUSG00000002981.10"	"Clptm1"	chr7	-	19634055	19635013	19634055	19634223	19634877	19635013
3302	"ENSMUSG00000002981.10"	"Clptm1"	chr7	-	19638116	19639017	19638116	19638237	19638931	19639017
3303	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88836524	88838285	88836524	88836725	88838117	88838285
3304	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88840709	88840900	88840709	88840765	88840837	88840900
3305	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88840709	88840900	88840709	88840781	88840837	88840900
3306	"ENSMUSG00000030083.11"	"Abtb1"	chr6	-	88840709	88840900	88840709	88840765	88840872	88840900
3307	"ENSMUSG00000062006.12"	"Rpl34"	chr3	-	130729050	130729302	130729050	130729150	130729228	130729302
3308	"ENSMUSG00000110685.1"	"Gm5373"	chr8	-	71843858	71845549	71843858	71843920	71845512	71845549
3309	"ENSMUSG00000020658.10"	"Efr3b"	chr12	-	3999589	4000956	3999589	3999717	4000879	4000956
3310	"ENSMUSG00000043065.12"	"Spice1"	chr16	+	44369879	44370378	44369879	44370019	44370237	44370378
3311	"ENSMUSG00000024958.13"	"Gpr137"	chr19	-	6938069	6938874	6938069	6938529	6938755	6938874
3312	"ENSMUSG00000024958.13"	"Gpr137"	chr19	-	6940351	6940839	6940351	6940401	6940482	6940839
3313	"ENSMUSG00000027968.11"	"Larp7"	chr3	-	127546046	127546569	127546046	127546403	127546475	127546569
3314	"ENSMUSG00000027968.11"	"Larp7"	chr3	-	127546920	127547190	127546920	127547004	127547089	127547190
3315	"ENSMUSG00000036622.15"	"Atp13a2"	chr4	+	140993947	140994391	140993947	140994062	140994311	140994391
3316	"ENSMUSG00000036622.15"	"Atp13a2"	chr4	+	141002456	141002783	141002456	141002546	141002623	141002783
3317	"ENSMUSG00000039174.14"	"1700003H04Rik"	chr3	-	124578434	124578584	124578434	124578503	124578505	124578584
3318	"ENSMUSG00000040856.17"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460045	109463336
3319	"ENSMUSG00000040856.17"	"Dlk1"	chr12	+	109459606	109463336	109459606	109459892	109460117	109463336
3320	"ENSMUSG00000026721.16"	"Rabgap1l"	chr1	-	160740751	160740931	160740751	160740799	160740883	160740931
3321	"ENSMUSG00000000791.9"	"Il12rb1"	chr8	+	70812477	70813371	70812477	70812614	70813304	70813371
3322	"ENSMUSG00000008206.16"	"Cers4"	chr8	+	4519462	4520308	4519462	4519513	4520215	4520308
3323	"ENSMUSG00000008206.16"	"Cers4"	chr8	+	4519462	4520682	4519462	4519513	4520553	4520682
3324	"ENSMUSG00000008206.16"	"Cers4"	chr8	+	4519462	4520682	4519462	4520308	4520553	4520682
3325	"ENSMUSG00000036452.18"	"Arhgap26"	chr18	+	39357552	39357828	39357552	39357663	39357798	39357828
3326	"ENSMUSG00000026889.12"	"Rbm18"	chr2	-	36134134	36136611	36134134	36134263	36136481	36136611
3327	"ENSMUSG00000006215.12"	"Zbtb17"	chr4	+	141464236	141464702	141464236	141464471	141464559	141464702
3328	"ENSMUSG00000006215.12"	"Zbtb17"	chr4	+	141464236	141464702	141464236	141464478	141464559	141464702
3329	"ENSMUSG00000006215.12"	"Zbtb17"	chr4	+	141465523	141465842	141465523	141465640	141465721	141465842
3330	"ENSMUSG00000006215.12"	"Zbtb17"	chr4	+	141465523	141466107	141465523	141465640	141465976	141466107
3331	"ENSMUSG00000110333.1"	"Gm45861"	chr8	+	27584583	27585179	27584583	27584923	27585019	27585179
3332	"ENSMUSG00000007783.10"	"Cpt1c"	chr7	-	44965083	44965566	44965083	44965266	44965370	44965566
3333	"ENSMUSG00000030310.10"	"Slc6a1"	chr6	+	114301862	114302631	114301862	114301997	114302499	114302631
3334	"ENSMUSG00000030310.10"	"Slc6a1"	chr6	+	114301862	114302631	114301862	114302187	114302499	114302631
3335	"ENSMUSG00000010796.11"	"Asz1"	chr6	-	18054527	18055540	18054527	18054641	18055434	18055540
3336	"ENSMUSG00000021483.8"	"Cdk20"	chr13	+	64436765	64438032	64436765	64436828	64437388	64438032
3337	"ENSMUSG00000021483.8"	"Cdk20"	chr13	+	64437388	64438032	64437388	64437512	64437876	64438032
3338	"ENSMUSG00000027433.5"	"Xrn2"	chr2	+	147029726	147029976	147029726	147029784	147029868	147029976
3339	"ENSMUSG00000039608.6"	"Olfr303"	chr7	-	86391809	86395629	86391809	86394025	86394485	86395629
3340	"ENSMUSG00000039608.6"	"Olfr303"	chr7	-	86391809	86395629	86391809	86394025	86394512	86395629
3341	"ENSMUSG00000086968.8"	"4933431E20Rik"	chr3	-	107894050	107894992	107894050	107894208	107894860	107894992
3342	"ENSMUSG00000086968.8"	"4933431E20Rik"	chr3	-	107894050	107894992	107894050	107894228	107894860	107894992
3343	"ENSMUSG00000033237.19"	"Arid2"	chr15	+	96391103	96392478	96391103	96391189	96392354	96392478
3344	"ENSMUSG00000036570.14"	"Fxyd1"	chr7	-	31051677	31051987	31051677	31051815	31051932	31051987
3345	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55718445	55718751	55718445	55718562	55718662	55718751
3346	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55719090	55719345	55719090	55719142	55719239	55719345
3347	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55719090	55719531	55719090	55719142	55719429	55719531
3348	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55719090	55719531	55719090	55719345	55719429	55719531
3349	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55721594	55721900	55721594	55721705	55721843	55721900
3350	"ENSMUSG00000040472.15"	"Rabggta"	chr14	-	55721843	55722176	55721843	55721900	55722052	55722176
3351	"ENSMUSG00000032913.13"	"Lrig2"	chr3	-	104465486	104467363	104465486	104465768	104467042	104467363
3352	"ENSMUSG00000084997.7"	"Gm15471"	chr3	+	103804251	103805032	103804251	103804323	103804927	103805032
